lat_grid,lon_grid,date,chlorophyll_mg_m3,ndci,cloud_cover_frac,pixel_valid,data_source
11.0,116.75,2023-10-15,1.9765,0.5962,0.41,1,MODIS_TERRA
11.25,116.0,2023-10-15,1.9762,0.5962,0.17,1,MODIS_TERRA
11.5,116.0,2023-10-15,1.7326,0.5521,0.04,1,MODIS_TERRA
11.5,116.25,2023-10-15,1.7066,0.5468,0.35,1,MODIS_TERRA
11.5,116.75,2023-10-15,1.7724,0.5599,0.57,0,MODIS_TERRA
11.75,116.0,2023-10-15,1.9624,0.5939,0.8,0,MODIS_TERRA
11.75,116.25,2023-10-15,1.7064,0.5468,0.13,1,MODIS_TERRA
11.75,116.5,2023-10-15,2.0337,0.6053,0.79,0,MODIS_TERRA
12.0,98.0,2023-10-15,1.6613,0.5373,0.57,0,MODIS_TERRA
12.0,106.0,2023-10-15,1.7763,0.5607,0.71,0,MODIS_TERRA
12.0,110.0,2023-10-15,1.9487,0.5916,0.4,1,MODIS_TERRA
12.75,118.75,2023-10-15,1.7453,0.5546,0.59,0,MODIS_TERRA
13.0,112.0,2023-10-15,1.7229,0.5501,0.55,0,MODIS_TERRA
13.0,118.75,2023-10-15,1.8829,0.5803,0.56,0,MODIS_TERRA
13.25,118.75,2023-10-15,1.7649,0.5585,0.55,0,MODIS_TERRA
13.25,119.25,2023-10-15,1.8737,0.5787,0.36,1,MODIS_TERRA
13.5,119.0,2023-10-15,1.7846,0.5623,0.41,1,MODIS_TERRA
13.5,119.75,2023-10-15,1.9349,0.5893,0.21,1,MODIS_TERRA
14.0,114.0,2023-10-15,1.4617,0.4902,0.61,0,MODIS_TERRA
15.0,97.0,2023-10-15,1.6297,0.5304,0.45,1,MODIS_TERRA
15.0,109.0,2023-10-15,1.4787,0.4946,0.7,0,MODIS_TERRA
15.0,114.0,2023-10-15,1.3208,0.4508,0.13,1,MODIS_TERRA
15.0,117.0,2023-10-15,1.6007,0.524,0.13,1,MODIS_TERRA
15.0,120.0,2023-10-15,1.987,0.5979,0.8,0,MODIS_TERRA
16.0,107.75,2023-10-15,1.2035,0.413,0.1,1,MODIS_TERRA
16.0,114.0,2023-10-15,1.1916,0.4089,0.55,0,MODIS_TERRA
16.5,108.0,2023-10-15,1.2268,0.4209,0.62,0,MODIS_TERRA
16.5,109.0,2023-10-15,1.4202,0.4792,0.65,0,MODIS_TERRA
16.5,109.25,2023-10-15,1.1189,0.3823,0.4,1,MODIS_TERRA
16.75,108.5,2023-10-15,1.1886,0.4078,0.47,1,MODIS_TERRA
16.75,108.75,2023-10-15,1.1147,0.3807,0.32,1,MODIS_TERRA
17.0,105.0,2023-10-15,1.3516,0.4599,0.72,0,MODIS_TERRA
17.0,108.0,2023-10-15,1.0693,0.3628,0.45,1,MODIS_TERRA
17.0,108.5,2023-10-15,1.0963,0.3736,0.77,0,MODIS_TERRA
17.0,109.75,2023-10-15,1.0942,0.3727,0.75,0,MODIS_TERRA
17.0,119.0,2023-10-15,1.7888,0.5631,0.45,1,MODIS_TERRA
18.0,99.0,2023-10-15,1.8883,0.5813,0.72,0,MODIS_TERRA
18.0,103.0,2023-10-15,1.5757,0.5182,0.47,1,MODIS_TERRA
19.0,99.0,2023-10-15,1.9404,0.5902,0.63,0,MODIS_TERRA
19.0,105.0,2023-10-15,1.4727,0.4931,0.28,1,MODIS_TERRA
20.0,103.0,2023-10-15,1.7116,0.5478,0.25,1,MODIS_TERRA
20.0,116.0,2023-10-15,1.4155,0.4779,0.79,0,MODIS_TERRA
2.25,119.5,2023-10-16,2.0412,0.6065,0.35,1,MODIS_TERRA
2.5,106.75,2023-10-16,1.2842,0.4395,0.64,0,MODIS_TERRA
2.5,119.25,2023-10-16,1.8229,0.5695,0.43,1,MODIS_TERRA
2.5,119.5,2023-10-16,1.9446,0.5909,0.79,0,MODIS_TERRA
2.75,106.25,2023-10-16,1.2693,0.4348,0.52,0,MODIS_TERRA
2.75,106.5,2023-10-16,1.112,0.3797,0.46,1,MODIS_TERRA
2.75,106.75,2023-10-16,1.1481,0.3932,0.32,1,MODIS_TERRA
2.75,107.25,2023-10-16,1.1188,0.3823,0.7,0,MODIS_TERRA
2.75,119.5,2023-10-16,1.934,0.5892,0.35,1,MODIS_TERRA
2.75,119.75,2023-10-16,2.0036,0.6006,0.31,1,MODIS_TERRA
3.0,101.75,2023-10-16,1.6856,0.5425,0.45,1,MODIS_TERRA
3.0,106.25,2023-10-16,1.2048,0.4134,0.72,0,MODIS_TERRA
3.0,106.5,2023-10-16,1.4691,0.4922,0.51,0,MODIS_TERRA
3.0,107.5,2023-10-16,1.4219,0.4797,0.08,1,MODIS_TERRA
3.0,119.25,2023-10-16,2.2762,0.6398,0.48,1,MODIS_TERRA
3.25,101.5,2023-10-16,1.7241,0.5504,0.49,1,MODIS_TERRA
3.25,101.75,2023-10-16,1.7451,0.5546,0.19,1,MODIS_TERRA
3.25,102.0,2023-10-16,1.6511,0.5351,0.45,1,MODIS_TERRA
3.25,119.0,2023-10-16,1.8839,0.5805,0.53,0,MODIS_TERRA
3.5,101.75,2023-10-16,1.7708,0.5596,0.2,1,MODIS_TERRA
3.75,101.75,2023-10-16,1.6807,0.5414,0.58,0,MODIS_TERRA
4.5,111.75,2023-10-16,1.2319,0.4226,0.05,1,MODIS_TERRA
4.5,112.0,2023-10-16,1.2577,0.4311,0.07,1,MODIS_TERRA
4.75,112.0,2023-10-16,1.6247,0.5293,0.22,1,MODIS_TERRA
6.75,97.5,2023-10-16,1.7476,0.5551,0.21,1,MODIS_TERRA
7.25,97.5,2023-10-16,1.627,0.5299,0.05,1,MODIS_TERRA
7.25,97.75,2023-10-16,1.6265,0.5297,0.47,1,MODIS_TERRA
7.25,98.0,2023-10-16,1.8691,0.5779,0.24,1,MODIS_TERRA
7.5,98.0,2023-10-16,1.7041,0.5463,0.33,1,MODIS_TERRA
7.75,98.0,2023-10-16,1.7299,0.5515,0.28,1,MODIS_TERRA
7.75,98.25,2023-10-16,1.6809,0.5415,0.27,1,MODIS_TERRA
8.0,98.25,2023-10-16,1.7569,0.5569,0.3,1,MODIS_TERRA
10.5,117.0,2023-10-16,1.8662,0.5774,0.7,0,MODIS_TERRA
10.75,116.75,2023-10-16,1.9784,0.5965,0.12,1,MODIS_TERRA
10.75,117.0,2023-10-16,1.9333,0.589,0.27,1,MODIS_TERRA
10.75,117.25,2023-10-16,1.8626,0.5767,0.67,0,MODIS_TERRA
10.75,117.5,2023-10-16,1.8211,0.5692,0.66,0,MODIS_TERRA
11.0,116.75,2023-10-16,1.7675,0.559,0.79,0,MODIS_TERRA
13.25,119.5,2023-10-16,1.849,0.5743,0.36,1,MODIS_TERRA
13.25,119.75,2023-10-16,1.9146,0.5858,0.66,0,MODIS_TERRA
13.25,120.0,2023-10-16,2.1126,0.6172,0.62,0,MODIS_TERRA
13.5,119.5,2023-10-16,1.8741,0.5788,0.67,0,MODIS_TERRA
13.5,119.75,2023-10-16,1.9432,0.5907,0.79,0,MODIS_TERRA
16.75,109.5,2023-10-16,1.2503,0.4287,0.43,1,MODIS_TERRA
17.0,109.5,2023-10-16,1.3177,0.4499,0.3,1,MODIS_TERRA
17.25,108.5,2023-10-16,1.1248,0.3845,0.05,1,MODIS_TERRA
17.25,109.0,2023-10-16,1.0962,0.3735,0.57,0,MODIS_TERRA
17.25,109.5,2023-10-16,1.0639,0.3606,0.6,0,MODIS_TERRA
17.5,108.75,2023-10-16,1.3692,0.465,0.13,1,MODIS_TERRA
17.5,109.25,2023-10-16,1.0576,0.358,0.07,1,MODIS_TERRA
17.5,109.5,2023-10-16,1.1119,0.3796,0.17,1,MODIS_TERRA
2.0,100.5,2023-10-17,1.8876,0.5812,0.48,1,MODIS_TERRA
2.0,119.25,2023-10-17,1.812,0.5675,0.57,0,MODIS_TERRA
2.25,118.5,2023-10-17,1.9184,0.5865,0.33,1,MODIS_TERRA
2.25,118.75,2023-10-17,1.8468,0.5739,0.68,0,MODIS_TERRA
2.25,119.0,2023-10-17,1.7657,0.5586,0.15,1,MODIS_TERRA
2.25,119.25,2023-10-17,1.7979,0.5648,0.47,1,MODIS_TERRA
2.25,119.5,2023-10-17,1.8927,0.5821,0.51,0,MODIS_TERRA
2.5,100.5,2023-10-17,1.8185,0.5687,0.09,1,MODIS_TERRA
2.5,100.75,2023-10-17,1.8697,0.578,0.17,1,MODIS_TERRA
2.5,107.25,2023-10-17,1.0755,0.3653,0.35,1,MODIS_TERRA
2.5,108.25,2023-10-17,1.1527,0.3949,0.62,0,MODIS_TERRA
2.5,118.5,2023-10-17,2.0743,0.6115,0.31,1,MODIS_TERRA
2.5,119.25,2023-10-17,1.8814,0.5801,0.13,1,MODIS_TERRA
2.5,119.5,2023-10-17,1.8426,0.5731,0.31,1,MODIS_TERRA
2.75,100.5,2023-10-17,1.8922,0.582,0.76,0,MODIS_TERRA
2.75,100.75,2023-10-17,1.8107,0.5672,0.27,1,MODIS_TERRA
2.75,101.25,2023-10-17,1.7515,0.5559,0.57,0,MODIS_TERRA
2.75,101.75,2023-10-17,1.7383,0.5532,0.13,1,MODIS_TERRA
2.75,107.0,2023-10-17,1.3091,0.4472,0.74,0,MODIS_TERRA
2.75,107.25,2023-10-17,1.1643,0.3991,0.35,1,MODIS_TERRA
2.75,107.5,2023-10-17,1.1045,0.3768,0.01,1,MODIS_TERRA
2.75,107.75,2023-10-17,1.103,0.3762,0.27,1,MODIS_TERRA
2.75,108.0,2023-10-17,1.0289,0.3459,0.41,1,MODIS_TERRA
2.75,118.75,2023-10-17,1.7302,0.5516,0.7,0,MODIS_TERRA
3.0,107.0,2023-10-17,1.0869,0.3698,0.04,1,MODIS_TERRA
4.5,111.75,2023-10-17,1.2988,0.4441,0.61,0,MODIS_TERRA
4.5,112.0,2023-10-17,1.3476,0.4587,0.43,1,MODIS_TERRA
4.75,111.75,2023-10-17,1.2764,0.4371,0.03,1,MODIS_TERRA
4.75,112.0,2023-10-17,1.3498,0.4594,0.42,1,MODIS_TERRA
6.25,97.75,2023-10-17,1.6265,0.5297,0.28,1,MODIS_TERRA
6.25,98.0,2023-10-17,1.6524,0.5354,0.16,1,MODIS_TERRA
6.25,98.25,2023-10-17,1.6989,0.5452,0.54,0,MODIS_TERRA
6.5,97.5,2023-10-17,1.6821,0.5417,0.05,1,MODIS_TERRA
6.5,98.0,2023-10-17,1.6788,0.541,0.04,1,MODIS_TERRA
6.75,97.25,2023-10-17,1.7977,0.5648,0.28,1,MODIS_TERRA
6.75,97.5,2023-10-17,1.7083,0.5472,0.53,0,MODIS_TERRA
10.5,116.75,2023-10-17,1.8312,0.571,0.14,1,MODIS_TERRA
10.5,117.25,2023-10-17,1.9331,0.589,0.39,1,MODIS_TERRA
10.75,117.0,2023-10-17,1.9098,0.585,0.11,1,MODIS_TERRA
10.75,117.25,2023-10-17,1.7927,0.5638,0.07,1,MODIS_TERRA
11.0,116.75,2023-10-17,2.0564,0.6088,0.64,0,MODIS_TERRA
11.0,117.0,2023-10-17,1.8171,0.5684,0.78,0,MODIS_TERRA
11.0,117.25,2023-10-17,1.7638,0.5583,0.66,0,MODIS_TERRA
11.25,116.75,2023-10-17,1.9175,0.5863,0.29,1,MODIS_TERRA
13.5,119.75,2023-10-17,1.8619,0.5766,0.16,1,MODIS_TERRA
13.5,120.0,2023-10-17,1.8858,0.5809,0.0,1,MODIS_TERRA
13.5,120.25,2023-10-17,2.0546,0.6086,0.73,0,MODIS_TERRA
13.75,120.5,2023-10-17,2.311,0.6442,0.05,1,MODIS_TERRA
14.0,120.75,2023-10-17,1.8747,0.5789,0.07,1,MODIS_TERRA
14.25,121.25,2023-10-17,1.9726,0.5956,0.08,1,MODIS_TERRA
17.0,109.75,2023-10-17,1.1755,0.4031,0.07,1,MODIS_TERRA
17.0,110.0,2023-10-17,1.3107,0.4477,0.75,0,MODIS_TERRA
17.25,109.5,2023-10-17,1.0578,0.3581,0.68,0,MODIS_TERRA
17.25,109.75,2023-10-17,1.03,0.3464,0.56,0,MODIS_TERRA
17.25,110.25,2023-10-17,1.5661,0.516,0.63,0,MODIS_TERRA
17.5,109.5,2023-10-17,1.0933,0.3724,0.56,0,MODIS_TERRA
17.5,109.75,2023-10-17,1.0277,0.3454,0.2,1,MODIS_TERRA
17.5,110.0,2023-10-17,1.0884,0.3704,0.37,1,MODIS_TERRA
17.75,109.25,2023-10-17,0.9871,0.3275,0.28,1,MODIS_TERRA
1.75,99.75,2023-10-18,1.9104,0.5851,0.41,1,MODIS_TERRA
1.75,100.0,2023-10-18,1.8969,0.5828,0.55,0,MODIS_TERRA
1.75,108.0,2023-10-18,1.0251,0.3443,0.26,1,MODIS_TERRA
1.75,119.25,2023-10-18,1.79,0.5633,0.22,1,MODIS_TERRA
1.75,119.5,2023-10-18,2.0896,0.6138,0.27,1,MODIS_TERRA
1.75,119.75,2023-10-18,1.8757,0.5791,0.02,1,MODIS_TERRA
2.0,99.5,2023-10-18,1.9127,0.5855,0.75,0,MODIS_TERRA
2.0,107.75,2023-10-18,1.0778,0.3662,0.78,0,MODIS_TERRA
2.0,108.0,2023-10-18,0.9416,0.3063,0.48,1,MODIS_TERRA
2.0,119.25,2023-10-18,1.9088,0.5849,0.2,1,MODIS_TERRA
2.0,119.5,2023-10-18,1.8652,0.5772,0.08,1,MODIS_TERRA
2.25,99.5,2023-10-18,2.0408,0.6064,0.15,1,MODIS_TERRA
2.25,99.75,2023-10-18,1.8582,0.5759,0.66,0,MODIS_TERRA
2.25,108.0,2023-10-18,1.0001,0.3334,0.59,0,MODIS_TERRA
2.25,119.0,2023-10-18,1.8315,0.5711,0.41,1,MODIS_TERRA
2.25,119.25,2023-10-18,1.8286,0.5706,0.21,1,MODIS_TERRA
2.5,99.75,2023-10-18,2.0342,0.6054,0.47,1,MODIS_TERRA
2.5,100.0,2023-10-18,1.9876,0.598,0.63,0,MODIS_TERRA
2.5,100.25,2023-10-18,1.9554,0.5927,0.61,0,MODIS_TERRA
2.5,107.75,2023-10-18,1.063,0.3602,0.55,0,MODIS_TERRA
2.5,108.0,2023-10-18,1.0335,0.3479,0.29,1,MODIS_TERRA
4.5,112.0,2023-10-18,1.2955,0.4431,0.55,0,MODIS_TERRA
4.75,112.0,2023-10-18,1.3478,0.4588,0.35,1,MODIS_TERRA
6.25,98.0,2023-10-18,1.753,0.5562,0.6,0,MODIS_TERRA
6.25,98.25,2023-10-18,1.8892,0.5814,0.13,1,MODIS_TERRA
6.25,98.5,2023-10-18,1.7826,0.5619,0.15,1,MODIS_TERRA
6.25,99.0,2023-10-18,1.8674,0.5776,0.49,1,MODIS_TERRA
6.25,99.25,2023-10-18,1.8619,0.5766,0.79,0,MODIS_TERRA
6.5,98.0,2023-10-18,1.7317,0.5519,0.41,1,MODIS_TERRA
6.5,98.25,2023-10-18,1.6958,0.5446,0.09,1,MODIS_TERRA
6.5,98.75,2023-10-18,2.0047,0.6008,0.17,1,MODIS_TERRA
6.75,98.25,2023-10-18,1.8776,0.5794,0.52,0,MODIS_TERRA
14.25,121.5,2023-10-18,1.7497,0.5555,0.49,1,MODIS_TERRA
14.25,121.75,2023-10-18,1.7605,0.5576,0.2,1,MODIS_TERRA
14.5,121.75,2023-10-18,1.7863,0.5626,0.09,1,MODIS_TERRA
14.5,122.0,2023-10-18,2.066,0.6103,0.44,1,MODIS_TERRA
14.75,122.0,2023-10-18,1.6503,0.5349,0.11,1,MODIS_TERRA
17.75,118.75,2023-10-18,2.034,0.6054,0.49,1,MODIS_TERRA
18.0,118.5,2023-10-18,1.7497,0.5555,0.09,1,MODIS_TERRA
18.25,118.5,2023-10-18,1.9633,0.594,0.59,0,MODIS_TERRA
18.25,118.75,2023-10-18,1.7748,0.5604,0.78,0,MODIS_TERRA
18.25,119.0,2023-10-18,1.8025,0.5657,0.5,0,MODIS_TERRA
18.5,118.75,2023-10-18,1.7555,0.5566,0.64,0,MODIS_TERRA
18.5,119.25,2023-10-18,1.9002,0.5834,0.72,0,MODIS_TERRA
18.75,118.75,2023-10-18,1.8816,0.5801,0.56,0,MODIS_TERRA
19.0,119.25,2023-10-18,1.7966,0.5646,0.22,1,MODIS_TERRA
1.25,108.5,2023-10-19,0.9108,0.2912,0.13,1,MODIS_TERRA
1.5,100.0,2023-10-19,1.8713,0.5783,0.19,1,MODIS_TERRA
1.5,108.0,2023-10-19,0.9367,0.3039,0.52,0,MODIS_TERRA
1.5,119.5,2023-10-19,1.8236,0.5696,0.32,1,MODIS_TERRA
1.75,99.5,2023-10-19,1.8675,0.5776,0.01,1,MODIS_TERRA
1.75,108.0,2023-10-19,1.2335,0.4231,0.12,1,MODIS_TERRA
1.75,108.25,2023-10-19,0.9106,0.2911,0.31,1,MODIS_TERRA
1.75,108.5,2023-10-19,1.2527,0.4295,0.68,0,MODIS_TERRA
1.75,119.25,2023-10-19,1.8514,0.5747,0.66,0,MODIS_TERRA
1.75,119.5,2023-10-19,1.9595,0.5934,0.31,1,MODIS_TERRA
2.0,98.75,2023-10-19,1.7567,0.5569,0.71,0,MODIS_TERRA
2.0,99.25,2023-10-19,1.7934,0.564,0.58,0,MODIS_TERRA
2.0,107.75,2023-10-19,1.0608,0.3593,0.66,0,MODIS_TERRA
2.0,108.0,2023-10-19,0.9681,0.3188,0.54,0,MODIS_TERRA
2.0,108.5,2023-10-19,1.1465,0.3927,0.4,1,MODIS_TERRA
2.0,108.75,2023-10-19,0.9805,0.3246,0.45,1,MODIS_TERRA
2.0,119.0,2023-10-19,1.7704,0.5596,0.54,0,MODIS_TERRA
2.0,119.25,2023-10-19,2.1584,0.6238,0.05,1,MODIS_TERRA
2.0,119.5,2023-10-19,1.8169,0.5684,0.78,0,MODIS_TERRA
2.0,120.0,2023-10-19,1.9023,0.5837,0.5,0,MODIS_TERRA
2.25,99.0,2023-10-19,2.0465,0.6073,0.58,0,MODIS_TERRA
2.25,99.5,2023-10-19,1.9063,0.5844,0.41,1,MODIS_TERRA
2.25,108.5,2023-10-19,0.9755,0.3223,0.65,0,MODIS_TERRA
2.25,119.5,2023-10-19,1.8273,0.5703,0.45,1,MODIS_TERRA
2.25,119.75,2023-10-19,1.8804,0.5799,0.45,1,MODIS_TERRA
2.5,119.75,2023-10-19,2.1884,0.628,0.24,1,MODIS_TERRA
4.0,111.75,2023-10-19,1.2227,0.4195,0.36,1,MODIS_TERRA
4.0,112.0,2023-10-19,1.3038,0.4456,0.39,1,MODIS_TERRA
4.25,111.75,2023-10-19,1.3066,0.4465,0.65,0,MODIS_TERRA
4.25,112.0,2023-10-19,1.2128,0.4162,0.27,1,MODIS_TERRA
6.25,99.0,2023-10-19,1.772,0.5599,0.75,0,MODIS_TERRA
6.5,98.75,2023-10-19,1.8989,0.5831,0.17,1,MODIS_TERRA
6.5,99.25,2023-10-19,1.7939,0.5641,0.39,1,MODIS_TERRA
6.75,99.0,2023-10-19,1.7964,0.5645,0.66,0,MODIS_TERRA
6.75,99.25,2023-10-19,2.0138,0.6022,0.25,1,MODIS_TERRA
14.75,121.75,2023-10-19,1.6786,0.541,0.6,0,MODIS_TERRA
15.25,121.75,2023-10-19,1.7393,0.5534,0.4,1,MODIS_TERRA
15.5,121.25,2023-10-19,1.7298,0.5515,0.76,0,MODIS_TERRA
15.75,121.0,2023-10-19,1.8835,0.5805,0.07,1,MODIS_TERRA
17.5,118.75,2023-10-19,1.7661,0.5587,0.29,1,MODIS_TERRA
17.75,118.5,2023-10-19,1.7059,0.5467,0.4,1,MODIS_TERRA
17.75,118.75,2023-10-19,1.7376,0.5531,0.45,1,MODIS_TERRA
17.75,119.0,2023-10-19,1.8716,0.5783,0.68,0,MODIS_TERRA
18.0,118.75,2023-10-19,1.7682,0.5591,0.67,0,MODIS_TERRA
18.0,119.0,2023-10-19,1.8239,0.5697,0.42,1,MODIS_TERRA
18.25,118.25,2023-10-19,1.8087,0.5669,0.51,0,MODIS_TERRA
18.25,118.5,2023-10-19,1.7436,0.5543,0.18,1,MODIS_TERRA
18.25,118.75,2023-10-19,1.7572,0.557,0.11,1,MODIS_TERRA
18.5,118.25,2023-10-19,1.8561,0.5756,0.56,0,MODIS_TERRA
18.5,119.25,2023-10-19,1.9144,0.5858,0.5,0,MODIS_TERRA
1.25,100.25,2023-10-20,2.0432,0.6068,0.27,1,MODIS_TERRA
1.25,108.5,2023-10-20,1.2274,0.4211,0.76,0,MODIS_TERRA
1.25,108.75,2023-10-20,0.9458,0.3083,0.43,1,MODIS_TERRA
1.25,109.0,2023-10-20,0.8984,0.2849,0.64,0,MODIS_TERRA
1.5,100.25,2023-10-20,2.1065,0.6163,0.75,0,MODIS_TERRA
1.5,108.75,2023-10-20,0.8789,0.2748,0.53,0,MODIS_TERRA
1.5,109.5,2023-10-20,1.0668,0.3618,0.23,1,MODIS_TERRA
1.75,99.75,2023-10-20,1.8514,0.5747,0.29,1,MODIS_TERRA
1.75,100.0,2023-10-20,1.8736,0.5787,0.43,1,MODIS_TERRA
1.75,108.25,2023-10-20,0.9105,0.291,0.39,1,MODIS_TERRA
1.75,109.0,2023-10-20,0.9339,0.3026,0.61,0,MODIS_TERRA
1.75,119.5,2023-10-20,1.8527,0.575,0.11,1,MODIS_TERRA
1.75,120.0,2023-10-20,2.0014,0.6002,0.47,1,MODIS_TERRA
2.0,99.75,2023-10-20,1.9198,0.5867,0.4,1,MODIS_TERRA
2.0,119.25,2023-10-20,1.8811,0.58,0.61,0,MODIS_TERRA
2.0,119.5,2023-10-20,2.176,0.6263,0.47,1,MODIS_TERRA
2.0,119.75,2023-10-20,1.8521,0.5748,0.56,0,MODIS_TERRA
2.25,108.5,2023-10-20,0.9647,0.3173,0.4,1,MODIS_TERRA
2.25,118.25,2023-10-20,1.6646,0.538,0.41,1,MODIS_TERRA
2.25,119.0,2023-10-20,1.7824,0.5619,0.17,1,MODIS_TERRA
2.25,119.75,2023-10-20,1.8548,0.5753,0.14,1,MODIS_TERRA
2.5,119.25,2023-10-20,1.814,0.5678,0.06,1,MODIS_TERRA
6.25,99.75,2023-10-20,1.8442,0.5734,0.43,1,MODIS_TERRA
6.5,99.5,2023-10-20,1.8669,0.5775,0.55,0,MODIS_TERRA
6.75,99.5,2023-10-20,1.8396,0.5726,0.37,1,MODIS_TERRA
6.75,99.75,2023-10-20,1.941,0.5903,0.62,0,MODIS_TERRA
6.75,100.0,2023-10-20,1.8767,0.5793,0.29,1,MODIS_TERRA
7.0,99.25,2023-10-20,1.9055,0.5843,0.7,0,MODIS_TERRA
7.25,100.0,2023-10-20,1.875,0.5789,0.46,1,MODIS_TERRA
15.75,121.25,2023-10-20,2.19,0.6283,0.57,0,MODIS_TERRA
16.0,121.5,2023-10-20,1.8591,0.5761,0.37,1,MODIS_TERRA
16.25,121.5,2023-10-20,1.7232,0.5502,0.05,1,MODIS_TERRA
18.75,119.25,2023-10-20,1.8312,0.571,0.56,0,MODIS_TERRA
18.75,119.75,2023-10-20,1.8604,0.5763,0.46,1,MODIS_TERRA
19.0,119.0,2023-10-20,1.788,0.5629,0.43,1,MODIS_TERRA
19.0,119.25,2023-10-20,1.7969,0.5646,0.11,1,MODIS_TERRA
19.0,120.25,2023-10-20,1.9154,0.586,0.02,1,MODIS_TERRA
19.25,119.0,2023-10-20,1.7587,0.5573,0.71,0,MODIS_TERRA
19.25,119.75,2023-10-20,1.9862,0.5978,0.46,1,MODIS_TERRA
19.5,119.0,2023-10-20,1.8261,0.5701,0.42,1,MODIS_TERRA
19.5,119.25,2023-10-20,1.8207,0.5691,0.17,1,MODIS_TERRA
19.5,119.5,2023-10-20,1.9188,0.5866,0.34,1,MODIS_TERRA
19.5,120.0,2023-10-20,1.8994,0.5832,0.5,0,MODIS_TERRA
0.5,119.25,2023-10-21,1.9499,0.5918,0.06,1,MODIS_TERRA
0.5,119.5,2023-10-21,2.0679,0.6106,0.6,0,MODIS_TERRA
0.75,119.25,2023-10-21,1.8189,0.5688,0.77,0,MODIS_TERRA
0.75,119.5,2023-10-21,2.1731,0.6259,0.44,1,MODIS_TERRA
1.0,119.25,2023-10-21,1.9607,0.5936,0.46,1,MODIS_TERRA
1.25,110.25,2023-10-21,1.0339,0.3481,0.4,1,MODIS_TERRA
1.25,110.75,2023-10-21,0.8467,0.2575,0.16,1,MODIS_TERRA
1.25,111.0,2023-10-21,0.8544,0.2617,0.28,1,MODIS_TERRA
1.25,118.75,2023-10-21,1.7861,0.5626,0.8,0,MODIS_TERRA
1.5,98.5,2023-10-21,1.7857,0.5625,0.4,1,MODIS_TERRA
1.5,98.75,2023-10-21,2.0042,0.6007,0.07,1,MODIS_TERRA
1.5,109.25,2023-10-21,1.0066,0.3363,0.75,0,MODIS_TERRA
1.5,110.5,2023-10-21,0.8815,0.2762,0.3,1,MODIS_TERRA
1.5,110.75,2023-10-21,0.87,0.2701,0.72,0,MODIS_TERRA
1.5,118.75,2023-10-21,1.7398,0.5535,0.47,1,MODIS_TERRA
1.5,119.25,2023-10-21,2.4678,0.663,0.72,0,MODIS_TERRA
1.75,98.0,2023-10-21,1.6432,0.5334,0.37,1,MODIS_TERRA
1.75,98.25,2023-10-21,1.7015,0.5458,0.33,1,MODIS_TERRA
1.75,99.5,2023-10-21,1.9754,0.596,0.08,1,MODIS_TERRA
1.75,99.75,2023-10-21,1.8527,0.575,0.31,1,MODIS_TERRA
1.75,109.75,2023-10-21,0.9867,0.3274,0.06,1,MODIS_TERRA
1.75,110.0,2023-10-21,0.9549,0.3127,0.14,1,MODIS_TERRA
1.75,110.25,2023-10-21,1.1276,0.3856,0.23,1,MODIS_TERRA
2.0,99.5,2023-10-21,2.1142,0.6175,0.1,1,MODIS_TERRA
2.0,109.25,2023-10-21,0.9302,0.3008,0.41,1,MODIS_TERRA
2.0,109.75,2023-10-21,0.9662,0.318,0.12,1,MODIS_TERRA
2.0,118.75,2023-10-21,1.7799,0.5614,0.52,0,MODIS_TERRA
2.25,118.5,2023-10-21,1.7961,0.5645,0.19,1,MODIS_TERRA
6.75,99.25,2023-10-21,1.7933,0.5639,0.41,1,MODIS_TERRA
6.75,99.5,2023-10-21,1.8921,0.582,0.33,1,MODIS_TERRA
7.0,98.75,2023-10-21,1.7742,0.5603,0.64,0,MODIS_TERRA
7.0,99.0,2023-10-21,1.7975,0.5648,0.41,1,MODIS_TERRA
7.25,99.0,2023-10-21,1.7556,0.5567,0.31,1,MODIS_TERRA
7.25,99.25,2023-10-21,1.7983,0.5649,0.46,1,MODIS_TERRA
15.75,121.5,2023-10-21,1.7028,0.546,0.46,1,MODIS_TERRA
16.0,121.5,2023-10-21,1.7736,0.5602,0.54,0,MODIS_TERRA
16.0,121.75,2023-10-21,1.8215,0.5692,0.09,1,MODIS_TERRA
16.0,122.0,2023-10-21,1.7303,0.5516,0.18,1,MODIS_TERRA
18.5,120.0,2023-10-21,1.9528,0.5923,0.73,0,MODIS_TERRA
18.5,120.5,2023-10-21,1.8195,0.5689,0.46,1,MODIS_TERRA
18.75,120.0,2023-10-21,1.9662,0.5945,0.61,0,MODIS_TERRA
18.75,120.75,2023-10-21,1.9739,0.5958,0.68,0,MODIS_TERRA
19.0,119.75,2023-10-21,1.8719,0.5784,0.73,0,MODIS_TERRA
19.0,120.25,2023-10-21,2.36,0.6504,0.45,1,MODIS_TERRA
19.0,120.5,2023-10-21,1.8847,0.5807,0.43,1,MODIS_TERRA
19.25,120.25,2023-10-21,1.9999,0.6,0.76,0,MODIS_TERRA
19.25,120.5,2023-10-21,1.8463,0.5738,0.66,0,MODIS_TERRA
0.0,95.0,2023-10-22,1.2811,0.4386,0.2,1,MODIS_TERRA
0.0,99.0,2023-10-22,2.0544,0.6085,0.42,1,MODIS_TERRA
0.0,101.0,2023-10-22,1.8255,0.57,0.48,1,MODIS_TERRA
